capture_id,image_path_rel,question__species,is_empty
KGA_S1#A05#1#8,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0020.JPG,gemsbokoryx,0
KGA_S1#A05#1#9,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0021.JPG,gemsbokoryx,0
KGA_S1#A05#1#10,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0022.JPG,jackalblackbacked,0
KGA_S1#A05#1#11,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0023.JPG,blank,1
KGA_S1#A05#1#11,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0024.JPG,blank,1
KGA_S1#A05#1#11,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0025.JPG,blank,1
KGA_S1#A05#1#12,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0026.JPG,blank,1
KGA_S1#A05#1#12,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0027.JPG,blank,1
KGA_S1#A05#1#12,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0028.JPG,blank,1
KGA_S1#A05#1#13,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0029.JPG,blank,1
KGA_S1#A05#1#13,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0030.JPG,blank,1
KGA_S1#A05#1#13,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0031.JPG,blank,1
KGA_S1#A05#1#14,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0032.JPG,blank,1
KGA_S1#A05#1#14,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0033.JPG,blank,1
KGA_S1#A05#1#14,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0034.JPG,blank,1
KGA_S1#A05#1#15,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0035.JPG,blank,1
KGA_S1#A05#1#15,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0036.JPG,blank,1
KGA_S1#A05#1#15,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0037.JPG,blank,1
KGA_S1#A05#1#16,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0038.JPG,blank,1
KGA_S1#A05#1#16,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0039.JPG,blank,1
KGA_S1#A05#1#16,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0040.JPG,blank,1
KGA_S1#A05#1#17,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0041.JPG,blank,1
KGA_S1#A05#1#17,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0042.JPG,blank,1
KGA_S1#A05#1#17,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0043.JPG,blank,1
KGA_S1#A05#1#18,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0044.JPG,blank,1
KGA_S1#A05#1#18,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0045.JPG,blank,1
KGA_S1#A05#1#18,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0046.JPG,blank,1
KGA_S1#A05#1#19,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0047.JPG,blank,1
KGA_S1#A05#1#19,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0048.JPG,blank,1
KGA_S1#A05#1#19,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0049.JPG,blank,1
KGA_S1#A05#1#20,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0050.JPG,blank,1
KGA_S1#A05#1#20,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0051.JPG,blank,1
KGA_S1#A05#1#20,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0052.JPG,blank,1
KGA_S1#A05#1#21,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0053.JPG,blank,1
KGA_S1#A05#1#21,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0054.JPG,blank,1
KGA_S1#A05#1#21,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0055.JPG,blank,1
KGA_S1#A05#1#22,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0056.JPG,blank,1
KGA_S1#A05#1#22,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0057.JPG,blank,1
KGA_S1#A05#1#22,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0058.JPG,blank,1
KGA_S1#A05#1#23,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0059.JPG,blank,1
KGA_S1#A05#1#23,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0060.JPG,blank,1
KGA_S1#A05#1#23,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0061.JPG,blank,1
KGA_S1#A05#1#24,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0062.JPG,blank,1
KGA_S1#A05#1#24,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0063.JPG,blank,1
KGA_S1#A05#1#24,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0064.JPG,blank,1
KGA_S1#A05#1#25,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0065.JPG,birdother,0
KGA_S1#A05#1#25,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0066.JPG,birdother,0
KGA_S1#A05#1#25,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0067.JPG,birdother,0
KGA_S1#A05#1#26,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0068.JPG,blank,1
KGA_S1#A05#1#26,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0069.JPG,blank,1
KGA_S1#A05#1#26,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0070.JPG,blank,1
KGA_S1#A05#1#27,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0071.JPG,blank,1
KGA_S1#A05#1#27,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0072.JPG,blank,1
KGA_S1#A05#1#27,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0073.JPG,blank,1
KGA_S1#A05#1#28,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0074.JPG,blank,1
KGA_S1#A05#1#28,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0075.JPG,blank,1
KGA_S1#A05#1#28,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0076.JPG,blank,1
KGA_S1#A05#1#29,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0077.JPG,blank,1
KGA_S1#A05#1#29,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0078.JPG,blank,1
KGA_S1#A05#1#29,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0079.JPG,blank,1
KGA_S1#A05#1#30,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0080.JPG,blank,1
KGA_S1#A05#1#30,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0081.JPG,blank,1
KGA_S1#A05#1#30,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0082.JPG,blank,1
KGA_S1#A05#1#31,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0083.JPG,blank,1
KGA_S1#A05#1#31,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0084.JPG,blank,1
KGA_S1#A05#1#31,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0085.JPG,blank,1
KGA_S1#A05#1#32,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0086.JPG,blank,1
KGA_S1#A05#1#32,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0087.JPG,blank,1
KGA_S1#A05#1#32,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0088.JPG,blank,1
KGA_S1#A05#1#33,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0089.JPG,gemsbokoryx,0
KGA_S1#A05#1#33,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0090.JPG,gemsbokoryx,0
KGA_S1#A05#1#33,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0091.JPG,gemsbokoryx,0
KGA_S1#A05#1#34,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0092.JPG,gemsbokoryx,0
KGA_S1#A05#1#35,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0093.JPG,blank,1
KGA_S1#A05#1#35,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0094.JPG,blank,1
KGA_S1#A05#1#35,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0095.JPG,blank,1
KGA_S1#A05#1#36,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0096.JPG,blank,1
KGA_S1#A05#1#36,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0097.JPG,blank,1
KGA_S1#A05#1#36,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0098.JPG,blank,1
KGA_S1#A05#1#37,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0099.JPG,blank,1
KGA_S1#A05#1#37,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0100.JPG,blank,1
KGA_S1#A05#1#37,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0101.JPG,blank,1
KGA_S1#A05#1#38,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0102.JPG,blank,1
KGA_S1#A05#1#38,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0103.JPG,blank,1
KGA_S1#A05#1#38,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0104.JPG,blank,1
KGA_S1#A05#1#39,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0105.JPG,blank,1
KGA_S1#A05#1#39,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0106.JPG,blank,1
KGA_S1#A05#1#39,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0107.JPG,blank,1
KGA_S1#A05#1#40,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0108.JPG,blank,1
KGA_S1#A05#1#40,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0109.JPG,blank,1
KGA_S1#A05#1#40,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0110.JPG,blank,1
KGA_S1#A05#1#41,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0111.JPG,blank,1
KGA_S1#A05#1#41,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0112.JPG,blank,1
KGA_S1#A05#1#41,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0113.JPG,blank,1
KGA_S1#A05#1#42,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0114.JPG,blank,1
KGA_S1#A05#1#42,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0115.JPG,blank,1
KGA_S1#A05#1#42,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0116.JPG,blank,1
KGA_S1#A05#1#43,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0117.JPG,blank,1
KGA_S1#A05#1#43,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0118.JPG,blank,1
KGA_S1#A05#1#43,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0119.JPG,blank,1
KGA_S1#A05#1#44,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0120.JPG,blank,1
KGA_S1#A05#1#44,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0121.JPG,blank,1
KGA_S1#A05#1#44,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0122.JPG,blank,1
KGA_S1#A05#1#45,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0123.JPG,blank,1
KGA_S1#A05#1#45,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0124.JPG,blank,1
KGA_S1#A05#1#45,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0125.JPG,blank,1
KGA_S1#A05#1#46,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0126.JPG,birdother,0
KGA_S1#A05#1#46,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0127.JPG,birdother,0
KGA_S1#A05#1#46,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0128.JPG,birdother,0
KGA_S1#A05#1#47,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0129.JPG,blank,1
KGA_S1#A05#1#47,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0130.JPG,blank,1
KGA_S1#A05#1#47,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0131.JPG,blank,1
KGA_S1#A05#1#48,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0132.JPG,blank,1
KGA_S1#A05#1#48,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0133.JPG,blank,1
KGA_S1#A05#1#48,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0134.JPG,blank,1
KGA_S1#A05#1#49,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0135.JPG,blank,1
KGA_S1#A05#1#49,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0136.JPG,blank,1
KGA_S1#A05#1#49,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0137.JPG,blank,1
KGA_S1#A05#1#50,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0138.JPG,blank,1
KGA_S1#A05#1#50,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0139.JPG,blank,1
KGA_S1#A05#1#50,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0140.JPG,blank,1
KGA_S1#A05#1#51,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0141.JPG,blank,1
KGA_S1#A05#1#51,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0142.JPG,blank,1
KGA_S1#A05#1#51,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0143.JPG,blank,1
KGA_S1#A05#1#52,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0144.JPG,blank,1
KGA_S1#A05#1#52,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0145.JPG,blank,1
KGA_S1#A05#1#52,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0146.JPG,blank,1
KGA_S1#A05#1#53,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0147.JPG,blank,1
KGA_S1#A05#1#53,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0148.JPG,blank,1
KGA_S1#A05#1#53,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0149.JPG,blank,1
KGA_S1#A05#1#54,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0150.JPG,blank,1
KGA_S1#A05#1#54,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0151.JPG,blank,1
KGA_S1#A05#1#54,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0152.JPG,blank,1
KGA_S1#A05#1#55,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0153.JPG,blank,1
KGA_S1#A05#1#55,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0154.JPG,blank,1
KGA_S1#A05#1#55,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0155.JPG,blank,1
KGA_S1#A05#1#56,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0156.JPG,blank,1
KGA_S1#A05#1#56,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0157.JPG,blank,1
KGA_S1#A05#1#56,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0158.JPG,blank,1
KGA_S1#A05#1#57,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0159.JPG,blank,1
KGA_S1#A05#1#57,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0160.JPG,blank,1
KGA_S1#A05#1#57,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0161.JPG,blank,1
KGA_S1#A05#1#58,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0162.JPG,blank,1
KGA_S1#A05#1#58,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0163.JPG,blank,1
KGA_S1#A05#1#58,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0164.JPG,blank,1
KGA_S1#A05#1#59,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0165.JPG,blank,1
KGA_S1#A05#1#59,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0166.JPG,blank,1
KGA_S1#A05#1#59,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0167.JPG,blank,1
KGA_S1#A05#1#60,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0168.JPG,blank,1
KGA_S1#A05#1#60,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0169.JPG,blank,1
KGA_S1#A05#1#60,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0170.JPG,blank,1
KGA_S1#A05#1#61,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0171.JPG,blank,1
KGA_S1#A05#1#61,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0172.JPG,blank,1
KGA_S1#A05#1#61,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0173.JPG,blank,1
KGA_S1#A05#1#62,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0174.JPG,blank,1
KGA_S1#A05#1#62,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0175.JPG,blank,1
KGA_S1#A05#1#62,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0176.JPG,blank,1
KGA_S1#A05#1#63,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0177.JPG,blank,1
KGA_S1#A05#1#63,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0178.JPG,blank,1
KGA_S1#A05#1#63,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0179.JPG,blank,1
KGA_S1#A05#1#64,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0180.JPG,gemsbokoryx,0
KGA_S1#A05#1#64,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0181.JPG,gemsbokoryx,0
KGA_S1#A05#1#64,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0182.JPG,gemsbokoryx,0
KGA_S1#A05#1#65,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0183.JPG,gemsbokoryx,0
KGA_S1#A05#1#65,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0184.JPG,gemsbokoryx,0
KGA_S1#A05#1#65,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0185.JPG,gemsbokoryx,0
KGA_S1#A05#1#66,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0186.JPG,gemsbokoryx,0
KGA_S1#A05#1#66,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0187.JPG,gemsbokoryx,0
KGA_S1#A05#1#66,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0188.JPG,gemsbokoryx,0
KGA_S1#A05#1#67,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0189.JPG,gemsbokoryx,0
KGA_S1#A05#1#67,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0190.JPG,gemsbokoryx,0
KGA_S1#A05#1#67,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0191.JPG,gemsbokoryx,0
KGA_S1#A05#1#68,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0192.JPG,jackalblackbacked,0
KGA_S1#A05#1#69,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0193.JPG,birdother,0
KGA_S1#A05#1#69,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0194.JPG,birdother,0
KGA_S1#A05#1#69,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0195.JPG,birdother,0
KGA_S1#A05#1#70,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0196.JPG,gemsbokoryx,0
KGA_S1#A05#1#70,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0197.JPG,gemsbokoryx,0
KGA_S1#A05#1#70,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0198.JPG,gemsbokoryx,0
KGA_S1#A05#1#71,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0199.JPG,jackalblackbacked,0
KGA_S1#A05#1#71,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0200.JPG,jackalblackbacked,0
KGA_S1#A05#1#71,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0201.JPG,jackalblackbacked,0
KGA_S1#A05#1#72,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0202.JPG,blank,1
KGA_S1#A05#1#72,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0203.JPG,blank,1
KGA_S1#A05#1#72,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0204.JPG,blank,1
KGA_S1#A05#1#73,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0205.JPG,blank,1
KGA_S1#A05#1#73,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0206.JPG,blank,1
KGA_S1#A05#1#73,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0207.JPG,blank,1
KGA_S1#A05#1#74,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0208.JPG,blank,1
KGA_S1#A05#1#74,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0209.JPG,blank,1
KGA_S1#A05#1#74,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0210.JPG,blank,1
KGA_S1#A05#1#75,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0211.JPG,blank,1
KGA_S1#A05#1#75,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0212.JPG,blank,1
KGA_S1#A05#1#75,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0213.JPG,blank,1
KGA_S1#A05#1#76,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0214.JPG,blank,1
KGA_S1#A05#1#76,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0215.JPG,blank,1
KGA_S1#A05#1#76,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0216.JPG,blank,1
KGA_S1#A05#1#77,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0217.JPG,blank,1
KGA_S1#A05#1#77,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0218.JPG,blank,1
KGA_S1#A05#1#77,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0219.JPG,blank,1
KGA_S1#A05#1#78,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0220.JPG,blank,1
KGA_S1#A05#1#78,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0221.JPG,blank,1
KGA_S1#A05#1#78,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0222.JPG,blank,1
KGA_S1#A05#1#79,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0223.JPG,blank,1
KGA_S1#A05#1#79,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0224.JPG,blank,1
KGA_S1#A05#1#79,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0225.JPG,blank,1
KGA_S1#A05#1#80,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0226.JPG,blank,1
KGA_S1#A05#1#80,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0227.JPG,blank,1
KGA_S1#A05#1#80,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0228.JPG,blank,1
KGA_S1#A05#1#81,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0229.JPG,blank,1
KGA_S1#A05#1#81,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0230.JPG,blank,1
KGA_S1#A05#1#81,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0231.JPG,blank,1
KGA_S1#A05#1#82,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0232.JPG,blank,1
KGA_S1#A05#1#82,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0233.JPG,blank,1
KGA_S1#A05#1#82,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0234.JPG,blank,1
KGA_S1#A05#1#83,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0235.JPG,blank,1
KGA_S1#A05#1#83,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0236.JPG,blank,1
KGA_S1#A05#1#83,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0237.JPG,blank,1
KGA_S1#A05#1#84,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0238.JPG,blank,1
KGA_S1#A05#1#84,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0239.JPG,blank,1
KGA_S1#A05#1#84,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0240.JPG,blank,1
KGA_S1#A05#1#86,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0242.JPG,blank,1
KGA_S1#A05#1#86,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0243.JPG,blank,1
KGA_S1#A05#1#86,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0244.JPG,blank,1
KGA_S1#A05#1#87,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0245.JPG,blank,1
KGA_S1#A05#1#87,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0246.JPG,blank,1
KGA_S1#A05#1#87,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0247.JPG,blank,1
KGA_S1#A05#1#88,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0248.JPG,blank,1
KGA_S1#A05#1#88,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0249.JPG,blank,1
KGA_S1#A05#1#88,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0250.JPG,blank,1
KGA_S1#A05#1#89,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0251.JPG,blank,1
KGA_S1#A05#1#89,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0252.JPG,blank,1
KGA_S1#A05#1#89,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0253.JPG,blank,1
KGA_S1#A05#1#90,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0254.JPG,blank,1
